totalcharges;final_total_charges;monthlycharges;final_monthly_charges
5867.0;6424.365;97.95;107.25524665832519
6449.15;7061.8191430664065;103.9;113.7705016708374
5283.95;5785.925463867187;96.8;105.99600334167481
574.5;629.0775;66.05;72.3247533416748
2656.3;2908.648553466797;68.15;74.6242516708374
1445.95;1583.315196533203;80.85;88.53074832916259
6440.25;7052.07375;92.45;101.2327466583252
2244.95;2458.2201965332033;80.6;88.2569983291626
6463.15;7077.149143066406;87.55;95.86725334167481
1131.2;1238.6639465332032;99.55;109.00725334167481
6252.7;6846.706713867187;109.4;119.7930016708374
2979.3;3262.3335534667967;93.4;102.2730016708374
7555.0;8272.725;105.15;115.13925167083741
3046.15;3335.534143066406;100.05;109.55475334167481
836.35;915.8032232666015;49.8;54.5309991645813
272.2;298.0590133666992;85.8;93.9510033416748
5293.4;5796.272893066406;79.7;87.27149665832519
6487.2;7103.4842138671875;105.5;115.52250000000001
1855.65;2031.9367767333983;84.3;92.30850334167481
8424.9;9225.265927734376;115.8;126.8010033416748
2203.7;2413.051446533203;108.2;118.4789966583252
3045.75;3335.09625;54.9;60.1155016708374
2287.25;2504.53875;85.25;93.34875
8100.25;8869.77375;114.6;125.4869983291626
4689.15;5134.619143066407;66.8;73.1460033416748
6754.35;7396.013356933594;100.3;109.8285033416748
3540.65;3877.011643066406;105.35;115.35824832916259
6411.25;7020.31875;106.15;116.23425167083741
7629.85;8354.685856933595;105.75;115.79625
6312.9;6912.625393066406;104.85;114.81074832916259
629.55;689.3572366333008;60.95;66.7402508354187
6237.05;6829.569536132813;90.15;98.7142516708374
6310.9;6910.4353930664065;90.1;98.6594983291626
5031.0;5508.945;74.1;81.13949832916259
85.05;93.1297533416748;85.05;93.1297533416748
8672.45;9496.332963867188;118.75;130.03125
2196.45;2405.1126965332032;85.9;94.0605016708374
3008.15;3293.924143066406;95.0;104.025
5779.6;6328.662106933594;101.3;110.9235033416748
2110.15;2310.614143066406;102.8;112.5660033416748
5560.0;6088.2;85.3;93.4035033416748
547.65;599.6767767333985;99.95;109.4452466583252
6567.9;7191.8503930664065;115.85;126.8557483291626
4747.85;5198.895856933594;103.65;113.4967516708374
6496.15;7113.284143066407;99.1;108.51449832916259
4234.15;4636.394143066406;67.25;73.63875
59.55;65.2072491645813;59.55;65.2072491645813
4323.35;4734.068356933593;77.8;85.1910033416748
8684.8;9509.855786132812;117.8;128.9910033416748
422.4;462.5279933166504;94.75;103.75125
8332.15;9123.704677734375;115.8;126.8010033416748
4331.4;4742.882893066406;83.8;91.76100334167481
6382.0;6988.29;95.35;104.4082483291626
740.3;810.6284866333008;94.7;103.6964966583252
5538.8;6064.985786132813;89.6;98.1119983291626
7049.5;7719.2025;116.6;127.6769983291626
2404.1;2632.4896069335937;93.6;102.4919983291626
4820.15;5278.064143066406;74.8;81.9060033416748
3409.6;3733.5121069335937;104.4;114.3180016708374
7875.0;8623.125;108.95;119.3002466583252
1561.5;1709.8425;51.2;56.0640008354187
2282.95;2499.830196533203;74.75;81.85125
6725.3;7364.2032861328125;104.3;114.2085033416748
6293.2;6891.054213867187;89.0;97.455
125.95;137.9152466583252;61.2;67.0140008354187
2387.75;2614.58625;100.25;109.77375
2660.2;2912.9189465332033;102.8;112.5660033416748
4211.55;4611.647036132813;100.0;109.5
990.9;1085.0355267333985;99.85;109.3357483291626
193.8;212.2110033416748;94.2;103.14899665832519
6058.95;6634.550463867187;86.4;94.60800167083741
790.15;865.2142767333985;83.85;91.8157483291626
2467.75;2702.18625;88.3;96.6885033416748
2322.85;2543.5208569335937;94.1;103.0394983291626
7262.0;7951.89;104.05;113.9347533416748
4854.3;5315.458286132813;108.9;119.2455016708374
7748.75;8484.88125;107.4;117.6030016708374
1914.9;2096.8155267333987;94.7;103.6964966583252
6470.1;7084.759606933594;90.85;99.4807483291626
2019.8;2211.681053466797;66.4;72.7080016708374
5688.05;6228.414536132813;100.65;110.2117516708374
1522.7;1667.356446533203;100.7;110.2664966583252
5655.45;6192.717963867188;95.8;104.90100334167481
6747.35;7388.348356933594;94.65;103.64175167083741
5265.1;5765.284606933594;80.55;88.2022533416748
5174.35;5665.913356933594;106.65;116.78175167083741
2271.85;2487.675856933594;104.35;114.2632483291626
2966.95;3248.810196533203;55.45;60.7177508354187
5290.45;5793.042963867188;109.2;119.5739966583252
5219.65;5715.516643066407;96.85;106.0507483291626
5431.4;5947.382893066406;108.25;118.53375
6004.85;6575.310856933594;105.05;115.0297533416748
5957.9;6523.900393066407;90.45;99.0427466583252
5442.05;5959.044536132813;86.4;94.60800167083741
4428.6;4849.317106933594;110.7;121.2164966583252
3067.2;3358.5839465332033;84.9;92.9655016708374
6688.1;7323.469606933594;102.1;111.7994983291626
4042.2;4426.208946533203;80.05;87.6547533416748
3580.95;3921.1401965332034;49.2;53.8740008354187
3772.5;4130.8875;54.95;60.1702508354187
3182.95;3485.330196533203;80.0;87.6
3704.15;4056.0441430664064;85.25;93.34875
8312.75;9102.46125;115.5;126.4725
541.9;593.3805267333985;104.1;113.9894983291626
971.3;1063.5734866333007;39.1;42.814498329162596
1285.05;1407.1298034667968;94.65;103.64175167083741
3414.65;3739.0416430664063;100.45;109.99274665832519
302.75;331.51125;80.85;88.53074832916259
2964.05;3245.6348034667967;91.25;99.91875
7993.3;8752.663286132813;113.15;123.8992516708374
2375.4;2601.062893066406;53.95;59.0752508354187
4862.5;5324.4375;91.15;99.8092516708374
2431.35;2662.3283569335936;99.3;108.7335033416748
1743.05;1908.6398034667968;96.8;105.99600334167481
426.35;466.8532566833496;78.75;86.23125
7634.8;8360.105786132812;103.65;113.4967516708374
2633.4;2883.5728930664063;84.85;92.9107483291626
6979.8;7642.880786132812;106.25;116.34375
4920.8;5388.275786132813;99.25;108.67875000000001
5276.1;5777.329606933594;94.75;103.75125
8289.2;9076.674213867187;114.05;124.88475334167481
94.0;102.93;94.0;102.93
5824.75;6378.10125;80.85;88.53074832916259
7365.7;8065.441713867188;118.6;129.86699832916258
3946.9;4321.855393066407;116.15;127.1842516708374
4299.95;4708.445463867188;80.6;88.2569983291626
1424.95;1560.3201965332032;89.85;98.3857483291626
4391.25;4808.41875;99.8;109.2810033416748
4916.4;5383.4578930664065;84.3;92.30850334167481
2959.8;3240.9810534667968;54.05;59.1847491645813
7559.55;8277.707036132813;104.9;114.8655016708374
7133.1;7810.744606933594;97.25;106.48875
1799.3;1970.2335534667968;83.05;90.9397533416748
829.55;908.3572366333008;105.5;115.52250000000001
4191.45;4589.637963867188;74.55;81.63225334167481
2201.75;2410.91625;70.5;77.1975
6812.95;7460.180463867187;104.25;114.15375
7344.45;8042.172963867188;109.7;120.1214966583252
2283.15;2500.049143066406;94.6;103.5869983291626
486.85;533.1007566833496;93.9;102.8205016708374
2075.1;2272.2346069335936;51.35;56.2282483291626
5299.65;5803.116643066406;100.05;109.55475334167481
5042.75;5521.81125;94.45;103.4227466583252
6605.55;7233.077036132812;104.05;113.9347533416748
2995.45;3280.017696533203;91.15;99.8092516708374
6991.9;7656.130393066406;108.5;118.8075
2789.7;3054.721446533203;58.95;64.5502508354187
7953.25;8708.80875;113.15;123.8992516708374
1067.05;1168.4198034667968;63.05;69.0397491645813
3527.3;3862.393553466797;100.85;110.4307483291626
3762.0;4119.39;99.5;108.9525
4300.8;4709.375786132812;75.2;82.3439966583252
6065.3;6641.503286132813;84.9;92.9655016708374
5438.9;5955.595393066406;117.45;128.6077466583252
1081.45;1184.187696533203;104.4;114.3180016708374
3255.35;3564.6083569335938;69.1;75.6644983291626
4136.4;4529.357893066406;62.5;68.4375
3848.0;4213.56;94.9;103.9155016708374
8022.85;8785.020856933594;111.65;122.2567516708374
4510.8;4939.325786132813;106.05;116.1247533416748
5317.8;5822.990786132813;113.45;124.2277466583252
3645.5;3991.8225;107.55;117.7672533416748
3152.5;3451.9875;106.15;116.23425167083741
4307.1;4716.2746069335935;83.85;91.8157483291626
2530.4;2770.7878930664065;85.35;93.4582483291626
1054.8;1155.0060534667969;76.1;83.3294983291626
3767.4;4125.302893066406;99.95;109.4452466583252
6880.85;7534.530856933594;108.5;118.8075
5329.55;5835.857036132813;84.0;91.98
1539.8;1686.081053466797;103.45;113.2777466583252
223.75;245.00625;57.2;62.6340008354187
7751.7;8488.111713867187;110.75;121.27125
5969.3;6536.383286132813;84.4;92.4180016708374
2515.3;2754.253553466797;98.35;107.6932483291626
305.95;335.01526336669923;51.0;55.845
2357.75;2581.73625;84.3;92.30850334167481
198.5;217.35750000000002;100.2;109.7189966583252
90.85;99.4807483291626;90.85;99.4807483291626
742.95;813.5302633666993;94.45;103.4227466583252
4816.7;5274.286713867187;95.7;104.7914966583252
1215.8;1331.301053466797;74.55;81.63225334167481
3522.65;3857.301643066406;73.6;80.59199832916259
305.1;334.0845066833496;47.95;52.5052508354187
3656.25;4003.59375;53.0;58.035
1261.0;1380.795;93.8;102.71100334167481
7346.2;8044.089213867188;103.75;113.60625
3708.4;4060.6978930664063;56.75;62.14125
712.75;780.4612500000001;50.75;55.57125
6405.0;7013.475;104.4;114.3180016708374
6042.7;6616.7567138671875;83.3;91.21350334167481
6145.85;6729.705856933594;106.45;116.5627466583252
4664.5;5107.6275;65.65;71.8867516708374
1740.7;1906.0664465332031;96.05;105.1747533416748
3496.3;3828.448553466797;74.05;81.0847533416748
7053.35;7723.418356933594;110.75;121.27125
2960.1;3241.309606933594;43.95;48.125250835418704
6953.4;7613.972893066406;111.15;121.7092516708374
4134.85;4527.660856933594;104.7;114.64649665832519
7942.15;8696.654143066406;115.8;126.8010033416748
5321.25;5826.76875;88.65;97.0717516708374
768.45;841.4527633666992;34.65;37.941751670837405
3765.05;4122.7298034667965;52.3;57.2684991645813
1273.3;1394.2635534667968;95.6;104.6819983291626
7782.85;8522.220856933594;109.3;119.68350334167481
851.75;932.66625;85.55;93.6772533416748
7624.2;8348.499213867188;109.9;120.3405016708374
575.45;630.1177633666993;94.5;103.4775
906.85;993.0007232666015;101.5;111.1425
1057.55;1158.0173034667969;89.15;97.6192516708374
1375.15;1505.7892767333985;85.35;93.4582483291626
195.05;213.5797533416748;79.6;87.1619983291626
2180.55;2387.702303466797;104.6;114.5369983291626
5437.1;5953.624606933594;99.1;108.51449832916259
6981.35;7644.578356933594;106.05;116.1247533416748
5794.45;6344.922963867188;105.35;115.35824832916259
5893.9;6453.820393066406;84.7;92.7464966583252
3615.6;3959.082106933594;99.15;108.5692516708374
2184.35;2391.863356933594;55.9;61.2105016708374
2390.45;2617.542696533203;54.3;59.4584991645813
1923.5;2106.2325;66.3;72.5985033416748
2184.85;2392.4108569335935;104.45;114.3727466583252
1031.4;1129.3830267333985;49.45;54.147750835418705
3875.4;4243.562893066406;92.15;100.9042516708374
3124.5;3421.3275;93.8;102.71100334167481
6689.0;7324.455;100.25;109.77375
1451.1;1588.9544732666016;95.7;104.7914966583252
6368.2;6973.179213867187;93.15;101.9992516708374
2847.2;3117.683946533203;71.35;78.1282483291626
1494.5;1636.4775;40.6;44.456998329162595
673.1;737.0444732666016;94.7;103.6964966583252
6263.8;6858.860786132813;86.85;95.1007483291626
7881.2;8629.914213867187;110.15;120.6142516708374
2320.8;2541.276053466797;82.85;90.7207483291626
4062.2;4448.108946533203;99.2;108.6239966583252
3043.7;3332.851446533203;59.45;65.09775083541871
4042.3;4426.318553466797;85.5;93.6225
8166.8;8942.645786132813;113.65;124.4467516708374
4193.4;4591.772893066406;61.35;67.1782483291626
1964.6;2151.2369732666016;70.9;77.6355016708374
1078.9;1181.3955267333984;94.0;102.93
7804.15;8545.544143066407;118.35;129.5932483291626
4747.2;5198.184213867187;99.7;109.1714966583252
4364.1;4778.6896069335935;96.1;105.2294983291626
2433.9;2665.1203930664065;104.25;114.15375
6382.55;6988.892036132813;116.5;127.5675
7623.2;8347.404213867187;106.8;116.94600334167481
89.25;97.72875;89.25;97.72875
4345.0;4757.775;87.2;95.4839966583252
893.2;978.0540133666992;86.2;94.3889966583252
3851.45;4217.337696533203;94.55;103.5322533416748
1743.5;1909.1325;104.2;114.09899665832519
2638.1;2888.7196069335937;94.4;103.3680016708374
1114.85;1220.7607232666016;68.25;74.73375
6363.45;6967.977963867188;104.0;113.88
713.1;780.8444732666015;80.8;88.47600334167481
950.75;1041.07125;64.85;71.0107483291626
1147.0;1255.965;45.8;50.1509991645813
3021.6;3308.6521069335936;84.1;92.0894983291626
5718.2;6261.429213867187;108.95;119.3002466583252
191.35;209.5282566833496;69.35;75.9382483291626
4539.6;4970.862106933594;64.35;70.4632483291626
6397.6;7005.372106933593;90.8;99.4260033416748
4133.95;4526.675463867187;104.4;114.3180016708374
2917.65;3194.826643066406;101.5;111.1425
2964.8;3246.456053466797;103.95;113.8252466583252
2198.3;2407.138553466797;91.1;99.7544983291626
7238.6;7926.267106933594;108.1;118.3694983291626
7998.8;8758.685786132812;110.15;120.6142516708374
5703.25;6245.05875;111.5;122.0925
7397.0;8099.715;106.5;116.6175
6555.2;7177.9442138671875;111.1;121.65449832916259
225.65;247.0867433166504;70.7;77.4164966583252
933.3;1021.9634866333008;40.65;44.511751670837405
7852.4;8598.377893066407;109.95;120.39524665832519
3184.25;3486.75375;60.45;66.1927508354187
764.95;837.6202633666992;84.9;92.9655016708374
1614.7;1768.096446533203;92.55;101.3422533416748
7047.5;7717.0125;107.45;117.6577466583252
4459.8;4883.480786132813;100.15;109.6642516708374
7459.0;8167.605;104.45;114.3727466583252
639.7;700.4715133666992;96.2;105.3389966583252
4533.9;4964.620393066406;107.55;117.7672533416748
5563.65;6092.196643066406;94.35;103.3132483291626
1587.55;1738.3673034667968;98.75;108.13125
842.9;922.9755267333984;101.15;110.7592516708374
4228.55;4630.262036132813;105.75;115.79625
7322.5;8018.1375;105.75;115.79625
6725.5;7364.4225;105.85;115.9057483291626
3627.3;3971.893553466797;64.2;70.2989966583252
1725.95;1889.915196533203;87.7;96.0314966583252
4192.15;4590.4041430664065;89.3;97.7835033416748
2724.6;2983.437106933594;94.55;103.5322533416748
4671.7;5115.511713867188;67.2;73.58399665832519
1173.55;1285.0373034667969;94.55;103.5322533416748
7713.55;8446.337036132812;107.5;117.7125
2471.25;2706.01875;73.0;79.935
7842.3;8587.318286132813;114.75;125.65125
4990.25;5464.32375;96.25;105.39375
3744.05;4099.734803466797;101.1;110.7044983291626
7220.35;7906.2833569335935;104.7;114.64649665832519
2989.6;3273.6121069335936;90.65;99.2617516708374
6077.75;6655.13625;110.45;120.94274665832519
4070.95;4457.690196533204;68.7;75.22649665832519
6194.1;6782.539606933594;86.9;95.1555016708374
831.75;910.76625;66.4;72.7080016708374
7181.95;7864.235463867188;108.1;118.3694983291626
577.6;632.4719732666016;89.3;97.7835033416748
5953.0;6518.535;109.6;120.0119983291626
2531.4;2771.8828930664063;79.15;86.6692516708374
292.85;320.6707566833496;95.2;104.2439966583252
198.0;216.81;45.7;50.0415008354187
5705.05;6247.029536132813;80.7;88.36649665832519
6993.65;7658.046643066406;115.1;126.0344983291626
4122.65;4514.3016430664065;59.7;65.3715008354187
5566.4;6095.2078930664065;104.05;113.9347533416748
5431.9;5947.930393066406;108.75;119.08125
6401.25;7009.36875;105.9;115.9605016708374
2812.2;3079.3589465332034;101.3;110.9235033416748
2698.35;2954.693356933594;89.2;97.6739966583252
616.9;675.5055267333985;65.5;71.7225
3460.3;3789.028553466797;78.8;86.2860033416748
1465.75;1604.99625;83.65;91.5967516708374
90.1;98.6594983291626;90.1;98.6594983291626
5555.3;6083.053286132813;82.45;90.2827466583252
4952.95;5423.480463867188;89.7;98.2214966583252
4504.9;4932.865393066406;64.55;70.68225334167481
2316.85;2536.950856933594;73.6;80.59199832916259
8075.35;8842.508356933593;109.75;120.17625
7251.9;7940.830393066406;106.4;116.5080016708374
2078.55;2276.0123034667968;81.9;89.6805016708374
6225.4;6816.812893066406;105.2;115.19399665832519
2375.2;2600.843946533203;54.05;59.1847491645813
1222.8;1338.966053466797;88.35;96.7432483291626
5293.2;5796.054213867187;107.95;118.2052466583252
6314.35;6914.213356933594;96.9;106.1055016708374
3187.65;3490.4766430664063;84.1;92.0894983291626
2345.2;2567.993946533203;64.75;70.90125
3330.1;3646.459606933594;66.25;72.54375
4798.4;5254.2478930664065;74.6;81.68699832916259
8594.4;9410.868427734375;116.95;128.06024665832518
7665.8;8394.050786132813;114.35;125.2132483291626
3686.05;4036.224803466797;69.7;76.3214966583252
1115.15;1221.0892767333985;95.5;104.5725
2537.0;2778.015;98.65;108.0217516708374
1393.6;1525.9919732666017;61.65;67.5067516708374
89.35;97.8382483291626;89.35;97.8382483291626
4445.3;4867.603286132812;95.4;104.4630016708374
1597.25;1748.98875;90.7;99.31649665832519
5215.1;5710.534606933594;82.5;90.3375
5639.05;6174.759536132812;103.95;113.8252466583252
5222.35;5718.473356933594;104.95;114.9202466583252
7291.75;7984.46625;105.25;115.24875
5270.6;5771.307106933594;98.0;107.31
3050.15;3339.9141430664063;84.75;92.80125
1200.15;1314.1642767333985;99.45;108.89774665832519
255.6;279.88200668334963;49.25;53.92875
5083.55;5566.487036132812;105.1;115.0844983291626
4524.05;4953.834536132813;86.2;94.3889966583252
3470.8;3800.526053466797;103.8;113.6610033416748
6910.3;7566.778286132812;97.2;106.4339966583252
6375.8;6981.500786132812;99.0;108.405
1505.45;1648.4676965332033;94.0;102.93
6903.1;7558.894606933593;105.65;115.6867516708374
5535.8;6061.700786132813;95.0;104.025
815.55;893.0272366333008;61.4;67.2330016708374
8244.3;9027.508286132812;114.3;125.1585033416748
1008.7;1104.5265133666992;80.85;88.53074832916259
3096.9;3391.105393066406;100.45;109.99274665832519
3901.25;4271.86875;75.2;82.3439966583252
853.1;934.1444732666016;89.45;97.9477466583252
5661.7;6199.561713867188;79.5;87.0525
794.25;869.70375;72.15;79.0042516708374
160.8;176.0760033416748;76.4;83.65800167083741
5552.05;6079.494536132813;100.9;110.48550167083741
3275.15;3586.2891430664063;95.3;104.35350334167481
4236.6;4639.077106933593;90.95;99.5902466583252
1174.35;1285.9132232666016;61.6;67.45199832916259
3019.25;3306.07875;96.15;105.2842516708374
4882.8;5346.665786132812;107.75;117.98625
3930.55;4303.952303466797;101.6;111.2519983291626
6895.5;7550.5725;103.15;112.9492516708374
2658.8;2911.386053466797;75.1;82.23449832916259
929.45;1017.7477633666992;88.85;97.2907483291626
3846.75;4212.19125;65.1;71.2844983291626
4480.7;4906.366713867187;70.15;76.81425167083741
6435.25;7046.59875;89.45;97.9477466583252
1923.85;2106.6157232666014;81.0;88.695
5986.55;6555.272036132813;84.2;92.1989966583252
5487.0;6008.265;106.3;116.39850334167481
2405.05;2633.5298034667967;73.9;80.9205016708374
6856.45;7507.812963867187;99.35;108.7882483291626
4735.2;5185.044213867188;87.1;95.3744983291626
474.9;520.0154933166503;84.35;92.3632483291626
2541.25;2782.66875;51.8;56.7209991645813
1156.1;1265.9294732666015;79.4;86.9430016708374
3912.9;4284.625393066406;88.4;96.79800167083741
1794.65;1965.1417767333985;101.3;110.9235033416748
5289.8;5792.330786132812;76.95;84.2602466583252
7578.05;8297.964536132813;105.0;114.975
2025.1;2217.4844732666015;95.4;104.4630016708374
4657.95;5100.455463867187;85.1;93.1844983291626
8016.6;8778.177106933594;115.05;125.97975334167481
81.1;88.8044983291626;81.1;88.8044983291626
6428.4;7039.097893066406;106.6;116.7269983291626
5883.85;6442.815856933594;86.15;94.3342516708374
240.45;263.2927466583252;89.45;97.9477466583252
315.3;345.2534866333008;97.9;107.2005016708374
55.7;60.991500835418705;55.7;60.991500835418705
8543.25;9354.85875;116.4;127.4580016708374
5731.85;6276.375856933594;94.15;103.09425167083741
5784.3;6333.808286132813;82.15;89.95425167083741
5166.2;5656.989213867188;103.0;112.785
3532.85;3868.470856933594;95.15;104.18925167083741
4914.8;5381.705786132812;79.8;87.3810033416748
5315.8;5820.800786132812;74.8;81.9060033416748
5445.95;5963.315463867188;78.35;85.7932483291626
7856.0;8602.32;113.15;123.8992516708374
2169.75;2375.87625;84.95;93.02024665832519
370.65;405.8617433166504;88.45;96.8527466583252
2424.45;2654.772696533203;75.5;82.6725
493.4;540.2729933166504;80.25;87.87375
2109.35;2309.738356933594;55.8;61.100999164581296
5749.8;6296.030786132813;100.4;109.93800167083741
1859.5;2036.1525;91.0;99.645
7470.1;8179.759606933594;104.8;114.75600334167481
2470.1;2704.7596069335937;104.05;113.9347533416748
5629.55;6164.357036132813;89.8;98.3310033416748
733.95;803.6752633666993;64.05;70.13475334167481
3994.45;4373.922696533203;103.45;113.2777466583252
667.7;731.1315133666992;46.35;50.753248329162595
5629.15;6163.919143066406;90.25;98.82375
79.6;87.1619983291626;79.6;87.1619983291626
3168.0;3468.96;69.1;75.6644983291626
1096.6;1200.7769732666015;39.1;42.814498329162596
7511.9;8225.530393066407;105.35;115.35824832916259
1691.9;1852.6305267333985;94.75;103.75125
2248.05;2461.6148034667967;93.0;101.83500000000001
4479.2;4904.724213867187;71.9;78.7305016708374
3471.1;3800.854606933594;77.55;84.91725334167481
3314.15;3628.994143066406;95.25;104.29875
865.55;947.7772366333008;84.6;92.6369983291626
1930.9;2114.3355267333986;53.15;58.199251670837405
3949.15;4324.3191430664065;101.25;110.86875
4304.0;4712.88;100.55;110.10225334167481
3472.05;3801.894803466797;71.8;78.62100334167481
3210.35;3515.3333569335937;49.85;54.5857483291626
649.65;711.3667767333984;86.55;94.7722533416748
35.0;38.325;35.0;38.325
2011.4;2202.483026733398;50.75;55.57125
6205.5;6795.0225;105.5;115.52250000000001
4390.25;4807.32375;61.2;67.0140008354187
5329.0;5835.255;73.45;80.42774665832519
7674.55;8403.632036132813;109.5;119.9025
2157.95;2362.955196533203;104.4;114.3180016708374
1155.6;1265.3819732666016;76.5;83.7675
7548.1;8265.169606933594;105.1;115.0844983291626
7752.05;8488.494536132812;110.5;120.9975
4060.9;4446.6853930664065;81.35;89.07824832916259
384.5;421.02750000000003;97.95;107.25524665832519
3432.9;3759.025393066406;108.15;118.4242516708374
108.65;118.9717516708374;55.3;60.5534991645813
3952.65;4328.151643066406;56.55;61.9222491645813
3416.85;3741.450856933594;104.05;113.9347533416748
2867.75;3140.18625;104.3;114.2085033416748
7689.8;8420.330786132812;110.2;120.6689966583252
1637.3;1792.843553466797;87.3;95.5935033416748
6376.55;6982.322036132812;89.4;97.8930016708374
1611.15;1764.2092767333984;83.25;91.15875
6989.7;7653.721713867188;102.9;112.6755016708374
1931.75;2115.26625;99.95;109.4452466583252
8331.95;9123.485463867188;114.5;125.3775
2283.3;2500.213553466797;55.8;61.100999164581296
1992.55;2181.8423034667967;99.85;109.3357483291626
5890.0;6449.55;99.5;108.9525
1540.05;1686.354803466797;91.55;100.2472533416748
5625.55;6159.977036132813;93.75;102.65625
6581.9;7207.180393066406;96.55;105.7222533416748
3974.15;4351.6941430664065;90.65;99.2617516708374
7661.8;8389.670786132812;109.0;119.355
5601.4;6133.532893066406;81.95;89.7352466583252
339.9;372.1904933166504;65.6;71.8319983291626
5980.55;6548.702036132812;82.3;90.11850334167481
2383.6;2610.042106933594;89.2;97.6739966583252
89.3;97.7835033416748;89.3;97.7835033416748
6096.45;6675.612963867187;84.4;92.4180016708374
3078.1;3370.519606933594;87.55;95.86725334167481
2036.55;2230.022303466797;50.85;55.6807483291626
6444.05;7056.2345361328125;102.4;112.1280016708374
1426.75;1562.29125;96.3;105.44850334167481
7932.5;8686.0875;109.75;120.17625
4040.65;4424.511643066407;106.4;116.5080016708374
2768.65;3031.6716430664064;60.0;65.7
446.1;488.4795066833496;35.1;38.4344983291626
7719.5;8452.8525;108.4;118.6980016708374
514.6;563.4869732666016;85.95;94.11524665832519
1451.6;1589.5019732666015;85.45;93.56774665832519
4932.5;5401.0875;80.9;88.5855016708374
5443.65;5960.796643066406;111.8;122.4210033416748
746.5;817.4175;85.05;93.1297533416748
6631.85;7261.875856933594;105.1;115.0844983291626
8250.0;9033.75;115.15;126.0892516708374
5234.95;5732.270463867188;79.85;87.43574832916259
3097.0;3391.215;90.05;98.60475334167481
1848.8;2024.436053466797;59.95;65.64525083541871
809.75;886.67625;90.8;99.4260033416748
6914.95;7571.870463867188;105.05;115.0297533416748
96.8;105.99600334167481;51.4;56.2830016708374
3827.9;4191.550393066406;71.85;78.6757483291626
3264.45;3574.5726965332033;45.25;49.54875
995.35;1089.9082232666015;78.75;86.23125
5757.2;6304.134213867188;94.0;102.93
7517.7;8231.881713867188;103.95;113.8252466583252
3836.3;4200.748553466797;110.8;121.3260033416748
6001.45;6571.587963867188;96.1;105.2294983291626
6388.65;6995.571643066406;89.3;97.7835033416748
2119.5;2320.8525;97.35;106.5982483291626
4295.35;4703.4083569335935;94.4;103.3680016708374
1060.2;1160.918946533203;100.6;110.1569983291626
4386.2;4802.889213867187;71.0;77.745
86.0;94.17;86.0;94.17
5785.5;6335.1225;106.95;117.1102466583252
2727.3;2986.393553466797;79.95;87.5452466583252
2816.65;3084.2316430664064;59.9;65.5905016708374
4783.5;5237.9325;95.6;104.6819983291626
2997.45;3282.207696533203;50.25;55.02375
5897.4;6457.652893066406;85.35;93.4582483291626
4740.0;5190.3;100.85;110.4307483291626
6838.6;7488.267106933594;98.9;108.29550167083741
85.0;93.075;85.0;93.075
8192.6;8970.896572265625;112.75;123.46125
4361.55;4775.897036132813;65.55;71.77725334167481
2006.1;2196.6794732666017;78.8;86.2860033416748
2078.95;2276.4501965332033;78.2;85.62899665832519
7609.75;8332.67625;105.25;115.24875
487.05;533.3197366333007;89.25;97.72875
483.3;529.2134866333008;78.65;86.1217516708374
1237.85;1355.4457232666016;98.0;107.31
498.1;545.4195066833496;94.45;103.4227466583252
294.45;322.4227633666992;105.0;114.975
2381.55;2607.797303466797;93.85;102.76574832916259
613.4;671.6730267333984;84.0;91.98
3625.2;3969.593946533203;108.9;119.2455016708374
442.2;484.2090133666992;48.75;53.38125
3160.55;3460.8023034667967;73.9;80.9205016708374
3085.35;3378.4583569335937;44.95;49.2202508354187
3541.4;3877.832893066406;100.3;109.8285033416748
2806.9;3073.5553930664064;89.9;98.4405016708374
1422.65;1557.8017767333984;78.55;86.0122533416748
1663.75;1821.80625;78.65;86.1217516708374
2188.5;2396.4075;63.7;69.7515008354187
4138.05;4531.164536132813;99.45;108.89774665832519
872.65;955.5517767333985;74.05;81.0847533416748
413.25;452.50875;89.15;97.6192516708374
6692.65;7328.451643066406;104.4;114.3180016708374
1387.35;1519.1482232666017;79.85;87.43574832916259
1098.85;1203.2407232666017;50.35;55.1332483291626
1139.2;1247.4239465332032;85.15;93.2392516708374
827.7;906.3315133666993;79.15;86.6692516708374
279.55;306.1072366333008;94.6;103.5869983291626
3512.5;3846.1875;94.7;103.6964966583252
1483.25;1624.15875;94.25;103.20375
4653.85;5095.965856933593;72.45;79.33274665832519
4400.75;4818.82125;105.2;115.19399665832519
8033.1;8796.244606933593;111.95;122.58524665832519
4025.5;4407.9225;108.95;119.3002466583252
6506.15;7124.234143066406;93.2;102.05399665832519
4374.55;4790.132036132813;71.75;78.56625
2191.7;2399.911446533203;54.85;60.0607483291626
5485.5;6006.6225;103.85;113.7157483291626
404.2;442.59901336669924;83.6;91.5419983291626
5189.75;5682.77625;100.65;110.2117516708374
5060.9;5541.6853930664065;94.1;103.0394983291626
7176.55;7858.322036132812;108.45;118.7527466583252
3263.9;3573.9703930664064;80.55;88.2022533416748
1993.2;2182.553946533203;61.25;67.06875
242.95;266.0302466583252;91.5;100.1925
360.55;394.80223663330077;94.9;103.9155016708374
2076.2;2273.4389465332033;49.05;53.7097491645813
7299.65;7993.116643066406;105.3;115.3035033416748
7491.75;8203.46625;110.85;121.3807483291626
5835.5;6389.8725;110.5;120.9975
7031.45;7699.437963867187;109.4;119.7930016708374
7723.9;8457.670393066406;114.2;125.0489966583252
